geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSCOC_T00035754001	-3.416913e-01	3.3208902054	-1.658281894	1.321152e-01	1.806038e-01	-6.1435687770
GSCOC_T00019779001	-3.415350e-01	5.6727155671	-3.136435280	1.220456e-02	2.303922e-02	-4.2570492738
GSCOC_T00039678001	-3.415098e-01	6.8977004655	-2.367605956	4.245028e-02	6.741487e-02	-5.4979001731
GSCOC_T00001220001	-3.414398e-01	4.6585895838	-1.452184442	1.808715e-01	2.367320e-01	-6.7265044585
GSCOC_T00027110001	-3.414275e-01	3.8547969110	-2.205520266	5.525633e-02	8.466922e-02	-5.4465729019
GSCOC_T00043049001	-3.414048e-01	4.0209503358	-2.281718465	4.882184e-02	7.611542e-02	-5.3645615018
GSCOC_T00019994001	-3.413201e-01	5.2329482304	-2.845088499	1.950996e-02	3.441807e-02	-4.6871669354
GSCOC_T00016260001	3.413172e-01	4.8940550371	3.160849370	1.173778e-02	2.230919e-02	-4.1012642132
GSCOC_T00022431001	3.412637e-01	2.3655806150	0.938830962	3.726656e-01	4.419900e-01	-6.7789216289
GSCOC_T00034922001	3.410958e-01	4.7942540312	2.286710430	4.842698e-02	7.557556e-02	-5.5147591986
GSCOC_T00037546001	3.410093e-01	7.1304365919	3.629169082	5.622907e-03	1.185007e-02	-3.4028186111
GSCOC_T00026212001	3.409578e-01	4.4640333330	0.597261636	5.652584e-01	6.279977e-01	-7.5352519723
GSCOC_T00037567001	3.407940e-01	0.8584099907	0.844096323	4.207869e-01	4.899427e-01	-6.4949514891
GSCOC_T00022198001	-3.407851e-01	7.6975915823	-2.205948443	5.521795e-02	8.461736e-02	-5.6728910017
GSCOC_T00031467001	-3.406942e-01	4.7589414977	-1.953917381	8.290233e-02	1.203250e-01	-6.0341956185
GSCOC_T00025760001	3.406772e-01	4.9248218234	2.794164983	2.118949e-02	3.692253e-02	-4.7122595794
GSCOC_T00042401001	3.404855e-01	4.3437557776	0.929570257	3.771867e-01	4.466143e-01	-7.2456899933
GSCOC_T00041878001	3.404429e-01	7.1078914737	0.764644655	4.643299e-01	5.325881e-01	-7.5728524385
GSCOC_T00032958001	3.403825e-01	2.9164742108	0.638460358	5.392994e-01	6.040862e-01	-7.1511690739
GSCOC_T00025106001	-3.403766e-01	4.5717852440	-1.699676590	1.238881e-01	1.708208e-01	-6.3705789829
GSCOC_T00043090001	3.402858e-01	7.3094776713	2.743794318	2.299592e-02	3.963145e-02	-4.8402843130
GSCOC_T00031419001	3.402278e-01	5.3411474991	3.492654943	6.950465e-03	1.422088e-02	-3.6276657332
GSCOC_T00013308001	-3.402056e-01	-0.0874720558	-0.711432019	4.950910e-01	5.624952e-01	-6.3894448582
GSCOC_T00041184001	-3.402056e-01	-0.0874720558	-0.711432019	4.950910e-01	5.624952e-01	-6.3894448582
GSCOC_T00031930001	-3.401225e-01	5.4497177900	-3.620791146	5.696152e-03	1.197610e-02	-3.4414067646
GSCOC_T00041793001	3.400778e-01	4.2843787408	2.068988337	6.891403e-02	1.024273e-01	-5.7515589110
GSCOC_T00025381001	-3.399787e-01	4.4146630675	-2.465892385	3.616481e-02	5.859948e-02	-5.1556545227
GSCOC_T00026025001	3.399323e-01	4.9325141932	3.472985758	7.167328e-03	1.460695e-02	-3.5958807012
GSCOC_T00037272001	3.398945e-01	5.3061921588	1.166318224	2.738724e-01	3.393277e-01	-7.1801521690
GSCOC_T00039093001	3.398825e-01	4.1082115916	1.328406914	2.171906e-01	2.772472e-01	-6.7570653949
GSCOC_T00017438001	-3.398018e-01	1.1090683334	-0.484418612	6.398202e-01	6.967777e-01	-6.8118436591
GSCOC_T00033488001	3.397405e-01	0.4263447398	0.887550195	3.981991e-01	4.678445e-01	-6.3552281996
GSCOC_T00022094001	3.396967e-01	4.6242787178	2.206650872	5.515505e-02	8.453484e-02	-5.6085712219
GSCOC_T00007223001	-3.395794e-01	5.2280488392	-2.984733593	1.556900e-02	2.839965e-02	-4.4557033876
GSCOC_T00022277001	-3.395415e-01	4.9849200433	-1.876766653	9.375201e-02	1.339581e-01	-6.1929308261
GSCOC_T00030865001	-3.395315e-01	5.2155387687	-1.933756429	8.561675e-02	1.237452e-01	-6.1454486835
GSCOC_T00041292001	-3.394837e-01	3.4258190630	-0.936171368	3.739600e-01	4.431310e-01	-7.0324503693
GSCOC_T00014418001	3.393991e-01	2.2578637982	1.224385495	2.523152e-01	3.158466e-01	-6.4522284691
GSCOC_T00041952001	3.393175e-01	3.0740906620	1.921082930	8.736599e-02	1.259614e-01	-5.6995373758
GSCOC_T00004295001	3.393172e-01	1.7290147767	1.453660029	1.804723e-01	2.363090e-01	-6.0439070152
GSCOC_T00019876001	-3.392806e-01	3.5872306593	-2.013620247	7.533639e-02	1.107764e-01	-5.6824635145
GSCOC_T00018644001	3.390937e-01	5.2965336297	3.111303401	1.270519e-02	2.385234e-02	-4.2481480635
GSCOC_T00039592001	3.389019e-01	3.1812165672	2.333010765	4.491140e-02	7.078143e-02	-5.0828807605
GSCOC_T00038523001	3.388481e-01	4.8365149042	2.268732845	4.986389e-02	7.749409e-02	-5.5512714434
GSCOC_T00026932001	-3.388206e-01	5.0242227710	-2.238491872	5.237601e-02	8.081959e-02	-5.6410936827
GSCOC_T00023707001	3.387587e-01	5.0134466008	1.726604710	1.187909e-01	1.645950e-01	-6.4099340664
GSCOC_T00031276001	-3.387351e-01	5.9771835032	-1.313663645	2.219046e-01	2.822646e-01	-7.0729591291
GSCOC_T00030533001	-3.386314e-01	6.1897007233	-4.149300814	2.563943e-03	6.094957e-03	-2.6382851351
GSCOC_T00014452001	3.385666e-01	4.8251346298	1.024432263	3.327443e-01	4.011671e-01	-7.2519359555
GSCOC_T00039173001	-3.385592e-01	8.9092676842	-0.772411280	4.599466e-01	5.283866e-01	-7.3866677895
GSCOC_T00006245001	-3.385357e-01	8.0215926647	-0.817942649	4.348014e-01	5.037468e-01	-7.4362501921
GSCOC_T00023621001	3.383552e-01	4.3283634969	2.324588211	4.553163e-02	7.161985e-02	-5.3582719096
GSCOC_T00002512001	3.382685e-01	5.4118719374	2.804799101	2.082698e-02	3.639409e-02	-4.7694072280
GSCOC_T00042202001	-3.382394e-01	1.7540968555	-1.120033000	2.920958e-01	3.587398e-01	-6.4564885146
GSCOC_T00024216001	-3.378792e-01	5.6550898263	-3.072819262	1.351333e-02	2.515373e-02	-4.3606603753
GSCOC_T00041970001	-3.378450e-01	4.9396159157	-1.676269782	1.284807e-01	1.763333e-01	-6.4762344130
GSCOC_T00036487001	-3.377553e-01	4.0226766112	-2.053012519	7.071102e-02	1.047479e-01	-5.7241804109
GSCOC_T00028894001	-3.374921e-01	5.1224612471	-2.071364133	6.865057e-02	1.020764e-01	-5.9202032771
GSCOC_T00037592001	-3.373411e-01	5.5802807846	-1.725117706	1.190672e-01	1.649534e-01	-6.4994469099
GSCOC_T00038382001	-3.372601e-01	3.1326954879	-1.888448982	9.202713e-02	1.317153e-01	-5.7667499166
GSCOC_T00013600001	3.371537e-01	6.2899543063	3.162738477	1.170244e-02	2.225587e-02	-4.2224722535
GSCOC_T00028654001	3.371481e-01	2.8494650974	1.441556110	1.837692e-01	2.400031e-01	-6.3223861786
GSCOC_T00033543001	3.370231e-01	4.6994725584	2.254417251	5.103799e-02	7.904241e-02	-5.5479657288
GSCOC_T00033230001	3.369553e-01	4.6437890226	1.636004005	1.367458e-01	1.861163e-01	-6.4686341512
GSCOC_T00029482001	3.369200e-01	1.8087442097	1.217875711	2.546609e-01	3.182920e-01	-6.3525614341
GSCOC_T00014714001	3.368910e-01	4.5098853136	3.194245472	1.112904e-02	2.132152e-02	-3.9714722442
GSCOC_T00042773001	3.368385e-01	5.3592355849	1.893121784	9.134560e-02	1.308408e-01	-6.2185656774
GSCOC_T00015872001	3.368130e-01	5.9697787250	3.783972775	4.434104e-03	9.675729e-03	-3.2077134442
GSCOC_T00031505001	-3.367637e-01	7.3078502102	-2.229740111	5.312589e-02	8.179415e-02	-5.6762655987
GSCOC_T00038704001	3.366265e-01	3.5976834981	2.433933634	3.809970e-02	6.137773e-02	-5.0162415827
GSCOC_T00029180001	3.366198e-01	3.4576124283	2.580368670	3.000604e-02	4.989780e-02	-4.7460907901
GSCOC_T00042403001	-3.365049e-01	5.2851517429	-2.037505851	7.249829e-02	1.070877e-01	-5.9975587542
GSCOC_T00029796001	3.363133e-01	3.0548184596	2.135658560	6.187920e-02	9.342183e-02	-5.3660552914
GSCOC_T00027179001	-3.362935e-01	5.5986598095	-2.809590051	2.066573e-02	3.616309e-02	-4.7907985926
GSCOC_T00032206001	3.362904e-01	5.8403710555	2.953168150	1.638179e-02	2.964476e-02	-4.5619541077
GSCOC_T00040123001	-3.361806e-01	3.8241059363	-2.274670370	4.938474e-02	7.687744e-02	-5.3297119679
GSCOC_T00016170001	-3.361426e-01	3.4842899210	-2.217001880	5.423616e-02	8.329746e-02	-5.3417928732
GSCOC_T00019187001	3.361066e-01	5.5411915163	3.893761652	3.753848e-03	8.389421e-03	-3.0035874193
GSCOC_T00015200001	-3.361044e-01	5.6339055865	-1.844321776	9.870326e-02	1.400466e-01	-6.3303045695
GSCOC_T00028463001	3.360419e-01	4.9216746014	2.057634899	7.018650e-02	1.040618e-01	-5.8987777546
GSCOC_T00041913001	-3.359982e-01	7.0320578185	-2.414009093	3.935783e-02	6.306171e-02	-5.4098625218
GSCOC_T00019247001	-3.359804e-01	6.6340841951	-2.862475908	1.896816e-02	3.364029e-02	-4.7095120522
GSCOC_T00027086001	-3.358816e-01	2.1474433987	-1.452873762	1.806849e-01	2.365376e-01	-6.1512413486
GSCOC_T00023581001	-3.358255e-01	5.3329451899	-2.648736586	2.684259e-02	4.534408e-02	-5.0248168109
GSCOC_T00042402001	-3.357613e-01	6.7862543432	-1.074514922	3.109381e-01	3.786540e-01	-7.3179451992
GSCOC_T00016114001	3.357405e-01	3.3939405415	0.925625297	3.791247e-01	4.485676e-01	-7.0302478767
GSCOC_T00034675001	3.357280e-01	5.2392183643	2.954086623	1.635754e-02	2.961235e-02	-4.4997712938
GSCOC_T00002404001	3.356961e-01	4.5344720940	1.664009291	1.309479e-01	1.792707e-01	-6.4069300196
GSCOC_T00021688001	3.356778e-01	5.5825502586	2.841989699	1.960817e-02	3.456192e-02	-4.7264974739
GSCOC_T00016597001	-3.355633e-01	6.6133355574	-1.366678778	2.053476e-01	2.640102e-01	-6.9926611419
GSCOC_T00033266001	3.354342e-01	6.7838332469	2.122411729	6.321922e-02	9.511291e-02	-5.8929216410
GSCOC_T00021306001	-3.352782e-01	4.6807390710	-1.699382968	1.239448e-01	1.708818e-01	-6.3934497000
GSCOC_T00042411001	-3.351900e-01	5.6339908044	-3.860403640	3.948013e-03	8.746373e-03	-3.0745525846
GSCOC_T00028777001	-3.350740e-01	3.7029538977	-2.231570135	5.296822e-02	8.157832e-02	-5.3697019612
GSCOC_T00014488001	-3.350482e-01	4.2221558613	-2.800466554	2.097390e-02	3.660971e-02	-4.5660247623
GSCOC_T00032213001	3.350250e-01	6.3014799915	1.541631739	1.580292e-01	2.105703e-01	-6.7720852917
GSCOC_T00019681001	-3.348457e-01	4.0268826598	-2.036689089	7.259362e-02	1.071965e-01	-5.7503132836
GSCOC_T00011169001	-3.347489e-01	3.9433881028	-2.059324073	6.999576e-02	1.038119e-01	-5.6960012084
GSCOC_T00036677001	-3.346173e-01	3.8673660203	-1.858699851	9.647956e-02	1.373507e-01	-5.9820753060
GSCOC_T00035482001	3.345034e-01	5.7162173934	2.115830701	6.389536e-02	9.595355e-02	-5.9139535567
GSCOC_T00014702001	-3.342810e-01	3.6431914837	-1.831973126	1.006513e-01	1.425073e-01	-5.9687514868
GSCOC_T00019451001	3.341270e-01	4.5783989916	2.391247067	4.084576e-02	6.514218e-02	-5.3043458859
GSCOC_T00000762001	-3.339880e-01	4.9189093858	-2.344047683	4.411127e-02	6.969103e-02	-5.4536067933
GSCOC_T00035612001	-3.339804e-01	5.4044763716	-2.698254085	2.476366e-02	4.227213e-02	-4.9528511781
GSCOC_T00024160001	-3.339595e-01	7.9178159877	-2.558352338	3.110269e-02	5.146929e-02	-5.0830370491
GSCOC_T00014267001	3.339253e-01	3.7362891555	1.562124475	1.531706e-01	2.049300e-01	-6.3684535827
GSCOC_T00012374001	3.338635e-01	5.3346783957	2.922462840	1.721431e-02	3.091454e-02	-4.5654396840
GSCOC_T00018159001	-3.337947e-01	7.1408566210	-3.332578854	8.936470e-03	1.764981e-02	-3.8880279377
GSCOC_T00033250001	-3.337077e-01	7.7088076920	-2.458881588	3.658070e-02	5.920142e-02	-5.2660368561
GSCOC_T00017966001	-3.336550e-01	4.9507600219	-2.433988369	3.809630e-02	6.137755e-02	-5.3143454619
GSCOC_T00028984001	3.336460e-01	0.8161831896	1.241111720	2.463695e-01	3.093372e-01	-6.0807986341
GSCOC_T00021086001	3.334487e-01	7.5615204754	0.842622384	4.215684e-01	4.906995e-01	-7.4615422779
GSCOC_T00024069001	3.334440e-01	6.8575837728	2.524822367	3.285071e-02	5.397914e-02	-5.2422975067
GSCOC_T00040640001	-3.334359e-01	2.6498511615	-1.331929964	2.160768e-01	2.760931e-01	-6.4199713114
GSCOC_T00012424001	3.333721e-01	5.6796933123	3.340393372	8.826910e-03	1.745374e-02	-3.9126458385
GSCOC_T00021696001	-3.332282e-01	3.6933886259	-1.913839892	8.838084e-02	1.271769e-01	-5.8587235500
GSCOC_T00003659001	-3.330899e-01	4.0987108228	-2.627755528	2.777588e-02	4.667147e-02	-4.8222573997
GSCOC_T00009971001	3.328840e-01	3.6399412154	1.660323403	1.316980e-01	1.801127e-01	-6.2102273405
GSCOC_T00014789001	3.327781e-01	4.7769947653	2.315106439	4.623998e-02	7.255067e-02	-5.4661640490
GSCOC_T00000902001	-3.327478e-01	5.0034039511	-3.351725206	8.670521e-03	1.719733e-02	-3.8144665670
GSCOC_T00021393001	-3.326722e-01	2.7416544648	-0.849609953	4.178726e-01	4.871875e-01	-6.9525415969
GSCOC_T00026809001	-3.325219e-01	4.8578429700	-3.332212489	8.941641e-03	1.765748e-02	-3.8201769172
GSCOC_T00011551001	3.324814e-01	4.0924934460	2.337585571	4.457802e-02	7.035952e-02	-5.2846986273
GSCOC_T00028355001	-3.324754e-01	4.8183032280	-3.214879818	1.076938e-02	2.070897e-02	-4.0056303787
GSCOC_T00031126001	3.324726e-01	4.4978347472	1.983675385	7.904487e-02	1.153180e-01	-5.9292850067
GSCOC_T00036007001	3.323168e-01	5.0749814748	2.116578361	6.381819e-02	9.588395e-02	-5.8339459116
GSCOC_T00025974001	-3.322683e-01	6.1466027761	-3.401084405	8.022323e-03	1.606875e-02	-3.8394550341
GSCOC_T00024841001	-3.322208e-01	3.4317741075	-2.068550027	6.896274e-02	1.024752e-01	-5.5617486558
GSCOC_T00040628001	-3.322016e-01	5.7052672404	-3.434243240	7.615477e-03	1.535433e-02	-3.7700311762
GSCOC_T00008477001	-3.321064e-01	0.3092884122	-0.854920484	4.150789e-01	4.845053e-01	-6.3611138939
GSCOC_T00018290001	-3.320506e-01	6.8826547179	-1.155691153	2.779740e-01	3.437023e-01	-7.2211890252
GSCOC_T00019086001	3.320232e-01	2.9971294041	0.841145292	4.223525e-01	4.915006e-01	-7.0139415492
GSCOC_T00032537001	-3.320177e-01	6.0053224580	-3.340178007	8.829911e-03	1.745598e-02	-3.9380397724
GSCOC_T00035631001	3.319937e-01	3.8594359050	1.117276252	2.932108e-01	3.599907e-01	-6.9447636430
GSCOC_T00032837001	-3.317536e-01	2.3080758872	-1.392857239	1.975679e-01	2.551856e-01	-6.2650370457
GSCOC_T00029242001	-3.316594e-01	7.7878391645	-0.513749588	6.199734e-01	6.788868e-01	-7.6733623040
GSCOC_T00008602001	-3.316404e-01	5.7499012576	-3.043811513	1.415744e-02	2.617002e-02	-4.4157231785
GSCOC_T00010793001	-3.316009e-01	7.8576970947	-1.995987178	7.749950e-02	1.134269e-01	-5.9835048357
GSCOC_T00040053001	3.315586e-01	4.9023124599	1.686603288	1.264344e-01	1.739334e-01	-6.4473625066
GSCOC_T00028680001	3.314504e-01	4.7260769463	2.084231044	6.724055e-02	1.002033e-01	-5.8209405145
GSCOC_T00028271001	3.313481e-01	0.5287544182	0.838026210	4.240116e-01	4.931743e-01	-6.4220508461
GSCOC_T00035419001	-3.313157e-01	4.9138572906	-2.036106263	7.266172e-02	1.072546e-01	-5.9381841283
GSCOC_T00025167001	3.312692e-01	5.5559085051	3.104519554	1.284393e-02	2.405402e-02	-4.2902037834
GSCOC_T00022457001	3.312680e-01	4.7080114731	2.127901414	6.266052e-02	9.437246e-02	-5.7492752638
GSCOC_T00041800001	3.312628e-01	2.7684789463	0.995415674	3.458998e-01	4.148842e-01	-6.8174989126
GSCOC_T00042374001	3.312298e-01	6.4693607119	2.177201360	5.785329e-02	8.810615e-02	-5.8266041859
GSCOC_T00013605001	-3.310090e-01	6.5559185942	-1.979144980	7.962090e-02	1.160224e-01	-6.1356480948
GSCOC_T00017767001	3.309597e-01	5.0754837669	2.452587557	3.695813e-02	5.972423e-02	-5.2980812641
GSCOC_T00038875001	-3.305937e-01	5.2451744198	-3.403855426	7.987469e-03	1.601440e-02	-3.7679185990
GSCOC_T00030370001	-3.305590e-01	1.7637068906	-1.417000268	1.906191e-01	2.476668e-01	-6.1073685609
GSCOC_T00004157001	-3.304795e-01	5.6437663818	-2.651811937	2.670848e-02	4.514613e-02	-5.0545763159
GSCOC_T00040173001	-3.304197e-01	4.5765510986	-2.235726759	5.261181e-02	8.114319e-02	-5.5592901406
GSCOC_T00006892001	-3.304009e-01	5.9321797488	-2.763452622	2.227298e-02	3.853850e-02	-4.8875986649
GSCOC_T00005968001	3.303554e-01	2.0162837688	1.285118883	2.312763e-01	2.926103e-01	-6.3237972790
GSCOC_T00031969001	-3.303052e-01	5.6869535567	-0.965150797	3.600324e-01	4.294348e-01	-7.4422227740
GSCOC_T00033442001	-3.301554e-01	0.1129434126	-1.114108353	2.944962e-01	3.614026e-01	-6.0663880435
GSCOC_T00039337001	3.299896e-01	4.7005422351	3.384173568	8.238502e-03	1.645409e-02	-3.6980570307
GSCOC_T00015712001	3.299615e-01	2.9750561946	1.043676585	3.242310e-01	3.922302e-01	-6.8166928805
GSCOC_T00024668001	3.298749e-01	3.7695372549	2.267261439	4.998333e-02	7.765619e-02	-5.3235367546
GSCOC_T00030238001	-3.298114e-01	4.7230582209	-2.780910012	2.165037e-02	3.760411e-02	-4.7032306714
GSCOC_T00037830001	-3.295505e-01	5.5108076028	-2.129715918	6.247691e-02	9.414909e-02	-5.8826272419
GSCOC_T00028261001	3.294748e-01	7.6412125629	3.390714903	8.154168e-03	1.630484e-02	-3.7399521519
GSCOC_T00016845001	-3.294045e-01	2.8040328255	-1.282063271	2.322988e-01	2.936453e-01	-6.5162376526
GSCOC_T00024780001	-3.293149e-01	4.0453971688	-0.683674416	5.116354e-01	5.779504e-01	-7.3900424605
GSCOC_T00021826001	3.292992e-01	4.4844373635	2.119127458	6.355578e-02	9.556660e-02	-5.7172781058
GSCOC_T00033660001	-3.291952e-01	0.4258206507	-0.872706711	4.058169e-01	4.753586e-01	-6.3718039696
GSCOC_T00031302001	3.291897e-01	6.3821721675	3.171960588	1.153150e-02	2.198522e-02	-4.2049908085
GSCOC_T00037121001	-3.291779e-01	5.6326177679	-1.625658898	1.389458e-01	1.885880e-01	-6.6446840876
GSCOC_T00022591001	3.291319e-01	4.1895472966	2.319190012	4.593358e-02	7.214270e-02	-5.3361436259
GSCOC_T00041127001	3.291077e-01	5.6208066599	3.466044859	7.245537e-03	1.474542e-02	-3.7021237267
GSCOC_T00011160001	3.290773e-01	5.4808776131	3.382995796	8.253783e-03	1.647756e-02	-3.8241371145
GSCOC_T00005102001	3.287090e-01	2.0290604063	0.962298138	3.613862e-01	4.307474e-01	-6.6773032643
GSCOC_T00017594001	-3.286983e-01	4.0901905436	-2.611926492	2.850161e-02	4.775766e-02	-4.8462289896
GSCOC_T00021016001	3.285837e-01	1.3813992874	1.088200381	3.051760e-01	3.726956e-01	-6.3902270748
GSCOC_T00028143001	3.285756e-01	6.1673311786	1.631523798	1.376947e-01	1.872302e-01	-6.6504948937
GSCOC_T00029251001	3.283839e-01	6.8361509603	3.644639100	5.490252e-03	1.161909e-02	-3.4043540311
GSCOC_T00016337001	-3.283430e-01	6.1327723859	-2.682514457	2.540617e-02	4.321873e-02	-5.0243754057
GSCOC_T00030906001	-3.283333e-01	0.2632482580	-0.510008098	6.224875e-01	6.809812e-01	-6.5953586771
GSCOC_T00040336001	3.283217e-01	4.4348189836	1.600158510	1.445057e-01	1.950425e-01	-6.4749537515
GSCOC_T00007118001	-3.282592e-01	2.2657242302	-1.389391185	1.985832e-01	2.563413e-01	-6.2596456096
GSCOC_T00029710001	3.281593e-01	4.8178755982	2.000528767	7.693675e-02	1.127713e-01	-5.9676625018
GSCOC_T00009028001	3.281159e-01	5.4003387718	2.780268805	2.167292e-02	3.763628e-02	-4.8087527557
GSCOC_T00033783001	3.281072e-01	4.4755278134	1.691471661	1.254806e-01	1.727614e-01	-6.3557360966
GSCOC_T00038718001	3.280406e-01	5.7235799029	1.713927239	1.211661e-01	1.675503e-01	-6.5183662936
GSCOC_T00041712001	-3.279123e-01	5.0693559801	-2.933167790	1.691924e-02	3.046377e-02	-4.5156802548
GSCOC_T00029104001	-3.277793e-01	5.2899754195	-2.100360303	6.551247e-02	9.803501e-02	-5.9008339625
GSCOC_T00025602001	3.277079e-01	5.6974466085	1.837777758	9.973118e-02	1.413224e-01	-6.3362001302
GSCOC_T00030350001	3.274859e-01	3.5556657074	2.002438963	7.670123e-02	1.124674e-01	-5.6875745630
GSCOC_T00040155001	-3.274828e-01	6.7695051358	-3.825462613	4.162841e-03	9.164141e-03	-3.1231694586
GSCOC_T00017534001	-3.274316e-01	5.7612801781	-2.148196171	6.063633e-02	9.171602e-02	-5.8755075159
GSCOC_T00023357001	-3.273984e-01	1.8127135976	-1.330778920	2.164401e-01	2.764818e-01	-6.2269594761
GSCOC_T00017523001	3.273421e-01	7.5242291881	2.247653014	5.160216e-02	7.979037e-02	-5.6243027929
GSCOC_T00028133001	-3.271619e-01	5.9639411394	-3.364578269	8.496631e-03	1.689732e-02	-3.8967864367
GSCOC_T00036931001	3.271212e-01	6.0258313787	3.973731881	3.328426e-03	7.584715e-03	-2.9066384561
GSCOC_T00024533001	3.271134e-01	5.9018312625	2.741077267	2.309771e-02	3.977749e-02	-4.9155308670
GSCOC_T00036546001	3.270239e-01	5.0107054414	1.595018673	1.456504e-01	1.963036e-01	-6.5948173839
GSCOC_T00032553001	-3.270058e-01	5.6074177551	-3.860366269	3.948237e-03	8.746373e-03	-3.0723695379
GSCOC_T00017465001	3.268391e-01	4.5880100345	1.282563809	2.321311e-01	2.934531e-01	-6.9181565928
GSCOC_T00029532001	-3.268278e-01	5.0354590120	-3.156392604	1.182159e-02	2.243878e-02	-4.1412796321
GSCOC_T00041848001	3.268102e-01	6.4913596960	2.897389181	1.792625e-02	3.197777e-02	-4.6542991829
GSCOC_T00035869001	-3.266921e-01	4.3141387603	-2.852898224	1.926468e-02	3.403682e-02	-4.4996254137
GSCOC_T00032254001	-3.266810e-01	-0.1100355650	-0.364793716	7.238072e-01	7.713291e-01	-6.5815719479
GSCOC_T00002700001	-3.266388e-01	0.8936204364	-0.602806893	5.617235e-01	6.248141e-01	-6.6886719587
GSCOC_T00007008001	-3.266028e-01	3.1470508299	-1.007367971	3.404343e-01	4.093283e-01	-6.8983745843
GSCOC_T00026981001	3.265191e-01	0.0230954776	1.082820867	3.074310e-01	3.748854e-01	-6.0766920048
GSCOC_T00036828001	-3.264561e-01	3.0724834018	-1.660097755	1.317441e-01	1.801361e-01	-6.0839654058
GSCOC_T00036506001	3.263159e-01	3.5168847592	2.171416635	5.839822e-02	8.884182e-02	-5.4165833434
GSCOC_T00034302001	-3.262694e-01	2.2482503606	-1.580302468	1.489729e-01	2.001314e-01	-6.0047904100
GSCOC_T00036808001	-3.262046e-01	6.1101849671	-4.028962585	3.064680e-03	7.080625e-03	-2.8275403368
GSCOC_T00037428001	-3.261469e-01	4.7010458674	-2.238746469	5.235435e-02	8.079284e-02	-5.5799545647
GSCOC_T00037207001	-3.260851e-01	4.7528333309	-1.979876362	7.952763e-02	1.159046e-01	-5.9935526642
GSCOC_T00036111001	-3.260786e-01	2.8060764688	-1.656098261	1.325627e-01	1.811360e-01	-6.0285227637
GSCOC_T00032371001	3.259791e-01	3.5682442624	1.680359907	1.276672e-01	1.753709e-01	-6.1655014678
GSCOC_T00022009001	-3.259321e-01	6.3284749435	-3.368702803	8.441605e-03	1.680400e-02	-3.8898466358
GSCOC_T00017061001	3.258588e-01	6.8721954280	2.569092802	3.056275e-02	5.069713e-02	-5.1688242726
GSCOC_T00026976001	-3.257671e-01	1.7506154867	-0.987964878	3.493400e-01	4.184727e-01	-6.5922663395
GSCOC_T00021362001	-3.257485e-01	4.7915786947	-2.171153928	5.842308e-02	8.886516e-02	-5.7046486062
GSCOC_T00034987001	-3.254652e-01	6.4811250801	-0.878138731	4.030173e-01	4.725240e-01	-7.5314758973
GSCOC_T00035772001	-3.254618e-01	2.6153083864	-1.538150857	1.588680e-01	2.115671e-01	-6.1463719285
